,analysisVersion,interfaceVersion,file,detectionType,cellType,sex,condition,sweep,sweepSpikeNumber,spikeNumber,include,userType,errors,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,myDateStr,fileIdx
85,20210803a,20210803a,220110n_0023.tif,mv,,,Control,0,5,5,True,0,"[{'Spike': 5, 'Seconds': 5.9573, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 5, 'Seconds': 5.9573, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.21,0,"[10, 20, 50, 80, 90]",1443,5.957281200000001,1.0131398000735055,-5.021939980858741e-05,0.0,1481,6.1141604,2.089677279597712,1.0765374795242066,156.87919999999966,,,1442,1442,0.0,1.0127705664583995,1.0127705664583995,,,1456,1.5968892615571089,0.01679764974928409,1482,2.0789101158327457,-0.0019853844619555465,240.0,990.816,1.0092691276685075,,,4.1284,"[{'halfHeight': 10, 'risingPnt': 1448, 'fallingPnt': 1655, 'widthPnts': 207, 'widthMs': 854.5788000000001}, {'halfHeight': 20, 'risingPnt': 1450, 'fallingPnt': 1629, 'widthPnts': 179, 'widthMs': 738.9836}, {'halfHeight': 50, 'risingPnt': 1456, 'fallingPnt': 1586, 'widthPnts': 130, 'widthMs': 536.692}, {'halfHeight': 80, 'risingPnt': 1462, 'fallingPnt': 1551, 'widthPnts': 89, 'widthMs': 367.42760000000004}, {'halfHeight': 90, 'risingPnt': 1466, 'fallingPnt': 1531, 'widthPnts': 65, 'widthMs': 268.346}]",854.5788000000001,738.9836,536.692,367.42760000000004,268.346,jan-12-2022,9
86,20210803a,20210803a,220110n_0023.tif,mv,,,Control,0,6,6,True,0,"[{'Spike': 6, 'Seconds': 6.944, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 6, 'Seconds': 6.944, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.21,0,"[10, 20, 50, 80, 90]",1682,6.9439688,1.0042958396109534,-0.0005349335497806372,0.0,1725,7.1214900000000005,2.055076779659778,1.0507809400488248,177.52120000000016,,,1681,1681,0.0,1.006167442698204,1.006167442698204,,,1689,1.2276681814088313,0.016999295471361184,1729,2.0512850157356306,-0.0010553628852234926,239.0,986.6876000000001,1.0134920110478736,,,4.1284,"[{'halfHeight': 10, 'risingPnt': 1688, 'fallingPnt': 1895, 'widthPnts': 207, 'widthMs': 854.5788000000001}, {'halfHeight': 20, 'risingPnt': 1689, 'fallingPnt': 1870, 'widthPnts': 181, 'widthMs': 747.2404}, {'halfHeight': 50, 'risingPnt': 1695, 'fallingPnt': 1827, 'widthPnts': 132, 'widthMs': 544.9488}, {'halfHeight': 80, 'risingPnt': 1702, 'fallingPnt': 1792, 'widthPnts': 90, 'widthMs': 371.55600000000004}, {'halfHeight': 90, 'risingPnt': 1705, 'fallingPnt': 1773, 'widthPnts': 68, 'widthMs': 280.7312}]",854.5788000000001,747.2404,544.9488,371.55600000000004,280.7312,jan-12-2022,9
87,20210803a,20210803a,220110n_0023.tif,mv,,,Control,0,7,7,True,0,"[{'Spike': 7, 'Seconds': 7.9389, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 7, 'Seconds': 7.9389, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.21,0,"[10, 20, 50, 80, 90]",1923,7.938913200000001,0.998572718576807,-0.0008990204083129684,0.0,1960,8.091664000000002,2.0208986956341826,1.0223259770573756,152.75080000000062,,,1922,1922,0.0,1.0028277891498372,1.0028277891498372,,,1930,1.2412467050098446,0.015259506497034947,1961,2.014456092354648,-0.0007941901695484614,241.0,994.9444000000001,1.005081288964489,,,4.1284,"[{'halfHeight': 10, 'risingPnt': 1928, 'fallingPnt': 2139, 'widthPnts': 211, 'widthMs': 871.0924000000001}, {'halfHeight': 20, 'risingPnt': 1930, 'fallingPnt': 2117, 'widthPnts': 187, 'widthMs': 772.0108}, {'halfHeight': 50, 'risingPnt': 1935, 'fallingPnt': 2069, 'widthPnts': 134, 'widthMs': 553.2056}, {'halfHeight': 80, 'risingPnt': 1942, 'fallingPnt': 2035, 'widthPnts': 93, 'widthMs': 383.94120000000004}, {'halfHeight': 90, 'risingPnt': 1945, 'fallingPnt': 2017, 'widthPnts': 72, 'widthMs': 297.2448}]",871.0924000000001,772.0108,553.2056,383.94120000000004,297.2448,jan-12-2022,9
88,20210803a,20210803a,220110n_0023.tif,mv,,,Control,0,8,8,True,0,"[{'Spike': 8, 'Seconds': 8.9297, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 8, 'Seconds': 8.9297, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.21,0,"[10, 20, 50, 80, 90]",2163,8.9297292,1.0099763661278658,-0.00043224512723241877,0.0,2219,9.160919600000001,2.0084333493164173,0.9984569831885515,231.19040000000092,,,2162,2162,0.0,1.0111053642318013,1.0111053642318013,,,2172,1.3451094192298418,0.012895686776601759,2221,1.9930605012522777,-0.001980437986674948,240.0,990.816,1.0092691276685075,,,4.1284,"[{'halfHeight': 10, 'risingPnt': 2168, 'fallingPnt': 2381, 'widthPnts': 213, 'widthMs': 879.3492000000001}, {'halfHeight': 20, 'risingPnt': 2170, 'fallingPnt': 2352, 'widthPnts': 182, 'widthMs': 751.3688000000001}, {'halfHeight': 50, 'risingPnt': 2176, 'fallingPnt': 2310, 'widthPnts': 134, 'widthMs': 553.2056}, {'halfHeight': 80, 'risingPnt': 2185, 'fallingPnt': 2276, 'widthPnts': 91, 'widthMs': 375.68440000000004}, {'halfHeight': 90, 'risingPnt': 2189, 'fallingPnt': 2256, 'widthPnts': 67, 'widthMs': 276.6028}]",879.3492000000001,751.3688000000001,553.2056,375.68440000000004,276.6028,jan-12-2022,9
89,20210803a,20210803a,220110n_0023.tif,mv,,,Control,0,9,9,True,0,"[{'Spike': 9, 'Seconds': 9.9082, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 9, 'Seconds': 9.9082, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}, {'Spike': 9, 'Seconds': 9.9082, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:800.9096000000001 searching for Vm:1.12 from peak sec 10.14'}, {'Spike': 9, 'Seconds': 9.9082, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:800.9096000000001 searching for Vm:1.22 from peak sec 10.14'}, {'Spike': 9, 'Seconds': 9.9082, 'Type': 'Spike Width', 'Details': 'Half width 50 error in ""falling point"" with halfWidthWindow_ms:800.9096000000001 searching for Vm:1.51 from peak sec 10.14'}, {'Spike': 9, 'Seconds': 9.9082, 'Type': 'Spike Width', 'Details': 'Half width 80 error in ""falling point"" with halfWidthWindow_ms:800.9096000000001 searching for Vm:1.8 from peak sec 10.14'}]",0.0,1.21,0,"[10, 20, 50, 80, 90]",2400,9.90816,1.028257811225967,-0.0006625985983195926,0.0,2456,10.139350400000001,1.9896202029446186,0.9613623917186516,231.19040000000092,,,2399,2399,0.0,1.0295113070188457,1.0295113070188457,,,2409,1.2020787341396266,0.012459229607333299,2458,1.9809199685530756,-0.001519224858285085,237.0,978.4308000000001,1.02204468624659,,,4.1284,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 80, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 90, 'risingPnt': 2431, 'fallingPnt': 2497, 'widthPnts': 66, 'widthMs': 272.4744}]",,,,,272.4744,jan-12-2022,9
90,20210803a,20210803a,220110n_0024.tif,mv,,,Control,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 0.5536, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 0, 'Seconds': 0.5536, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.23,0,"[10, 20, 50, 80, 90]",125,0.5535500000000001,1.0779909575898703,-0.0008576794875851181,0.0,160,0.708544,2.091638749587201,1.0136477919973306,154.99399999999986,,,124,124,0.0,1.084966567595079,1.084966567595079,,,129,1.4786610526100759,0.038342418974788385,164,2.080644101495605,-0.0008632988135685582,,,,,,4.4284,"[{'halfHeight': 10, 'risingPnt': 128, 'fallingPnt': 285, 'widthPnts': 157, 'widthMs': 695.2588000000001}, {'halfHeight': 20, 'risingPnt': 128, 'fallingPnt': 264, 'widthPnts': 136, 'widthMs': 602.2624000000001}, {'halfHeight': 50, 'risingPnt': 130, 'fallingPnt': 225, 'widthPnts': 95, 'widthMs': 420.69800000000004}, {'halfHeight': 80, 'risingPnt': 134, 'fallingPnt': 195, 'widthPnts': 61, 'widthMs': 270.1324}, {'halfHeight': 90, 'risingPnt': 139, 'fallingPnt': 183, 'widthPnts': 44, 'widthMs': 194.8496}]",695.2588000000001,602.2624000000001,420.69800000000004,270.1324,194.8496,jan-12-2022,10
91,20210803a,20210803a,220110n_0024.tif,mv,,,Control,0,1,1,True,0,"[{'Spike': 1, 'Seconds': 1.5411, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 1, 'Seconds': 1.5411, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.174<=8'}]",0.0,1.23,0,"[10, 20, 50, 80, 90]",348,1.5410832,1.0605057587487694,-0.0004957098877368513,0.0,377,1.6695068000000002,2.1753803702077086,1.1148746114589392,128.42360000000008,,,345,347,8.8568,1.055106953055047,1.0622405328757647,1.1743117305958939,,352,1.4096695230605278,0.038218845422095464,379,2.1650353048919566,-0.0011625464555839896,223.0,987.5332000000001,1.0126241831667024,,,13.2852,"[{'halfHeight': 10, 'risingPnt': 351, 'fallingPnt': 518, 'widthPnts': 167, 'widthMs': 739.5428}, {'halfHeight': 20, 'risingPnt': 352, 'fallingPnt': 493, 'widthPnts': 141, 'widthMs': 624.4044}, {'halfHeight': 50, 'risingPnt': 354, 'fallingPnt': 451, 'widthPnts': 97, 'widthMs': 429.5548}, {'halfHeight': 80, 'risingPnt': 359, 'fallingPnt': 419, 'widthPnts': 60, 'widthMs': 265.704}, {'halfHeight': 90, 'risingPnt': 363, 'fallingPnt': 404, 'widthPnts': 41, 'widthMs': 181.5644}]",739.5428,624.4044,429.5548,265.704,181.5644,jan-12-2022,10
92,20210803a,20210803a,220110n_0024.tif,mv,,,Control,0,2,2,True,0,"[{'Spike': 2, 'Seconds': 2.5242, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 2, 'Seconds': 2.5242, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.23,0,"[10, 20, 50, 80, 90]",570,2.524188,1.064835799909439,-0.0006393840764404804,0.0,600,2.65704,2.0980713383515974,1.0332355384421583,132.85199999999975,,,569,569,0.0,1.065543600009532,1.065543600009532,,,576,1.4936896335713086,0.03556385474873544,602,2.0971516067641027,-0.0005852879734448563,222.0,983.1048000000001,1.0171855533611471,,,4.4284,"[{'halfHeight': 10, 'risingPnt': 574, 'fallingPnt': 736, 'widthPnts': 162, 'widthMs': 717.4008}, {'halfHeight': 20, 'risingPnt': 575, 'fallingPnt': 714, 'widthPnts': 139, 'widthMs': 615.5476}, {'halfHeight': 50, 'risingPnt': 577, 'fallingPnt': 674, 'widthPnts': 97, 'widthMs': 429.5548}, {'halfHeight': 80, 'risingPnt': 582, 'fallingPnt': 643, 'widthPnts': 61, 'widthMs': 270.1324}, {'halfHeight': 90, 'risingPnt': 586, 'fallingPnt': 631, 'widthPnts': 45, 'widthMs': 199.27800000000002}]",717.4008,615.5476,429.5548,270.1324,199.27800000000002,jan-12-2022,10
93,20210803a,20210803a,220110n_0024.tif,mv,,,Control,0,3,3,True,0,"[{'Spike': 3, 'Seconds': 3.5206, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 3, 'Seconds': 3.5206, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.23,0,"[10, 20, 50, 80, 90]",795,3.520578,1.045864697491207,-0.0004272939211947416,0.0,826,3.6578584000000003,2.155036309225913,1.109171611734706,137.2804000000003,,,794,794,0.0,1.0456671501087738,1.0456671501087738,,,799,1.4017546054669805,0.04066529282055048,828,2.1510301232096456,-0.0004090158731777135,225.0,996.39,1.0036230793163319,,,4.4284,"[{'halfHeight': 10, 'risingPnt': 798, 'fallingPnt': 967, 'widthPnts': 169, 'widthMs': 748.3996000000001}, {'halfHeight': 20, 'risingPnt': 799, 'fallingPnt': 943, 'widthPnts': 144, 'widthMs': 637.6896}, {'halfHeight': 50, 'risingPnt': 801, 'fallingPnt': 900, 'widthPnts': 99, 'widthMs': 438.4116}, {'halfHeight': 80, 'risingPnt': 806, 'fallingPnt': 868, 'widthPnts': 62, 'widthMs': 274.56080000000003}, {'halfHeight': 90, 'risingPnt': 811, 'fallingPnt': 856, 'widthPnts': 45, 'widthMs': 199.27800000000002}]",748.3996000000001,637.6896,438.4116,274.56080000000003,199.27800000000002,jan-12-2022,10
94,20210803a,20210803a,220110n_0024.tif,mv,,,Control,0,4,4,True,0,"[{'Spike': 4, 'Seconds': 4.5081, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 4, 'Seconds': 4.5081, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.23,0,"[10, 20, 50, 80, 90]",1018,4.5081112,1.0554255311905267,-0.00047050282034527134,0.0,1052,4.6586768,2.0786036864162964,1.0231781552257697,150.5656000000002,,,1017,1017,0.0,1.0548173133555983,1.0548173133555983,,,1023,1.4189686341398637,0.03434523419619573,1053,2.0742796882819743,-0.0007205878123734458,223.0,987.5332000000001,1.0126241831667024,,,4.4284,"[{'halfHeight': 10, 'risingPnt': 1022, 'fallingPnt': 1180, 'widthPnts': 158, 'widthMs': 699.6872000000001}, {'halfHeight': 20, 'risingPnt': 1022, 'fallingPnt': 1160, 'widthPnts': 138, 'widthMs': 611.1192}, {'halfHeight': 50, 'risingPnt': 1025, 'fallingPnt': 1120, 'widthPnts': 95, 'widthMs': 420.69800000000004}, {'halfHeight': 80, 'risingPnt': 1030, 'fallingPnt': 1090, 'widthPnts': 60, 'widthMs': 265.704}, {'halfHeight': 90, 'risingPnt': 1035, 'fallingPnt': 1079, 'widthPnts': 44, 'widthMs': 194.8496}]",699.6872000000001,611.1192,420.69800000000004,265.704,194.8496,jan-12-2022,10
95,20210803a,20210803a,220110n_0024.tif,mv,,,Control,0,5,5,True,0,"[{'Spike': 5, 'Seconds': 5.5001, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 5, 'Seconds': 5.5001, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.23,0,"[10, 20, 50, 80, 90]",1242,5.5000728,1.0316513292955698,-0.00022893605216690646,0.0,1276,5.6506384,2.139847715736039,1.1081963864404691,150.5656000000002,,,1241,1241,0.0,1.0332579231735584,1.0332579231735584,,,1247,1.4568327903120917,0.03626301575757641,1278,2.1221675229039194,-0.0020177169330627743,224.0,991.9616,1.0081035394918514,,,4.4284,"[{'halfHeight': 10, 'risingPnt': 1245, 'fallingPnt': 1413, 'widthPnts': 168, 'widthMs': 743.9712000000001}, {'halfHeight': 20, 'risingPnt': 1246, 'fallingPnt': 1390, 'widthPnts': 144, 'widthMs': 637.6896}, {'halfHeight': 50, 'risingPnt': 1248, 'fallingPnt': 1348, 'widthPnts': 100, 'widthMs': 442.84000000000003}, {'halfHeight': 80, 'risingPnt': 1255, 'fallingPnt': 1316, 'widthPnts': 61, 'widthMs': 270.1324}, {'halfHeight': 90, 'risingPnt': 1260, 'fallingPnt': 1302, 'widthPnts': 42, 'widthMs': 185.99280000000002}]",743.9712000000001,637.6896,442.84000000000003,270.1324,185.99280000000002,jan-12-2022,10
96,20210803a,20210803a,220110n_0024.tif,mv,,,Control,0,6,6,True,0,"[{'Spike': 6, 'Seconds': 6.4876, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 6, 'Seconds': 6.4876, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.142<=8'}]",0.0,1.23,0,"[10, 20, 50, 80, 90]",1465,6.4876059999999995,1.0266910260207602,-0.00029589460727930366,0.0,1501,6.6470284,2.0407871935504724,1.0140961675297122,159.4224000000004,,,1460,1462,8.8568,1.0222893196743907,1.0231183207536243,0.14249573922059577,,1470,1.380465108757451,0.03428519038287786,1503,2.031685119175287,-0.001352762809217497,223.0,987.5332000000001,1.0126241831667024,,,22.142,"[{'halfHeight': 10, 'risingPnt': 1469, 'fallingPnt': 1632, 'widthPnts': 163, 'widthMs': 721.8292}, {'halfHeight': 20, 'risingPnt': 1470, 'fallingPnt': 1611, 'widthPnts': 141, 'widthMs': 624.4044}, {'halfHeight': 50, 'risingPnt': 1472, 'fallingPnt': 1570, 'widthPnts': 98, 'widthMs': 433.9832}, {'halfHeight': 80, 'risingPnt': 1477, 'fallingPnt': 1541, 'widthPnts': 64, 'widthMs': 283.4176}, {'halfHeight': 90, 'risingPnt': 1483, 'fallingPnt': 1527, 'widthPnts': 44, 'widthMs': 194.8496}]",721.8292,624.4044,433.9832,283.4176,194.8496,jan-12-2022,10
97,20210803a,20210803a,220110n_0024.tif,mv,,,Control,0,7,7,True,0,"[{'Spike': 7, 'Seconds': 7.4796, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 7, 'Seconds': 7.4796, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.729<=8'}]",0.0,1.23,0,"[10, 20, 50, 80, 90]",1689,7.4795676,1.020694556509956,-0.00043004619929785454,0.0,1720,7.616848,2.103535681091625,1.0828411245816687,137.28039999999987,,,1686,1688,8.8568,1.0153022194078167,1.0195865548621674,0.7292383784065242,,1694,1.4724386930721376,0.03580544512983446,1724,2.10196985636322,-0.0003699985420161182,224.0,991.9616,1.0081035394918514,,,13.2852,"[{'halfHeight': 10, 'risingPnt': 1692, 'fallingPnt': 1859, 'widthPnts': 167, 'widthMs': 739.5428}, {'halfHeight': 20, 'risingPnt': 1693, 'fallingPnt': 1837, 'widthPnts': 144, 'widthMs': 637.6896}, {'halfHeight': 50, 'risingPnt': 1695, 'fallingPnt': 1795, 'widthPnts': 100, 'widthMs': 442.84000000000003}, {'halfHeight': 80, 'risingPnt': 1701, 'fallingPnt': 1763, 'widthPnts': 62, 'widthMs': 274.56080000000003}, {'halfHeight': 90, 'risingPnt': 1706, 'fallingPnt': 1749, 'widthPnts': 43, 'widthMs': 190.4212}]",739.5428,637.6896,442.84000000000003,274.56080000000003,190.4212,jan-12-2022,10
98,20210803a,20210803a,220110n_0024.tif,mv,,,Control,0,8,8,True,0,"[{'Spike': 8, 'Seconds': 8.4627, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 8, 'Seconds': 8.4627, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.23,0,"[10, 20, 50, 80, 90]",1911,8.462672399999999,1.0223702621822297,-0.000988422581960843,0.0,1954,8.6530936,2.03187551706176,1.0095052548795302,190.4212000000012,,,1910,1910,0.0,1.0235375025108344,1.0235375025108344,,,1918,1.470450282064637,0.03152699037892693,1957,2.0187343179210613,-0.0014657176863957175,222.0,983.1048000000001,1.0171855533611471,,,4.4284,"[{'halfHeight': 10, 'risingPnt': 1916, 'fallingPnt': 2083, 'widthPnts': 167, 'widthMs': 739.5428}, {'halfHeight': 20, 'risingPnt': 1917, 'fallingPnt': 2060, 'widthPnts': 143, 'widthMs': 633.2612}, {'halfHeight': 50, 'risingPnt': 1919, 'fallingPnt': 2019, 'widthPnts': 100, 'widthMs': 442.84000000000003}, {'halfHeight': 80, 'risingPnt': 1925, 'fallingPnt': 1988, 'widthPnts': 63, 'widthMs': 278.9892}, {'halfHeight': 90, 'risingPnt': 1931, 'fallingPnt': 1976, 'widthPnts': 45, 'widthMs': 199.27800000000002}]",739.5428,633.2612,442.84000000000003,278.9892,199.27800000000002,jan-12-2022,10
99,20210803a,20210803a,220110n_0024.tif,mv,,,Control,0,9,9,True,0,"[{'Spike': 9, 'Seconds': 9.4591, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 9, 'Seconds': 9.4591, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.23,0,"[10, 20, 50, 80, 90]",2136,9.4590624,1.0113957007697618,-0.0013322602044175558,0.0,2176,9.636198400000001,2.0846071351969675,1.0732114344272057,177.13600000000085,,,2135,2135,0.0,1.01652920909552,1.01652920909552,,,2141,1.3867728366816796,0.03360632110996378,2178,2.06906276917001,-0.0015862545076620511,225.0,996.39,1.0036230793163319,,,4.4284,"[{'halfHeight': 10, 'risingPnt': 2140, 'fallingPnt': 2309, 'widthPnts': 169, 'widthMs': 748.3996000000001}, {'halfHeight': 20, 'risingPnt': 2140, 'fallingPnt': 2285, 'widthPnts': 145, 'widthMs': 642.118}, {'halfHeight': 50, 'risingPnt': 2143, 'fallingPnt': 2244, 'widthPnts': 101, 'widthMs': 447.2684}, {'halfHeight': 80, 'risingPnt': 2150, 'fallingPnt': 2213, 'widthPnts': 63, 'widthMs': 278.9892}, {'halfHeight': 90, 'risingPnt': 2155, 'fallingPnt': 2200, 'widthPnts': 45, 'widthMs': 199.27800000000002}]",748.3996000000001,642.118,447.2684,278.9892,199.27800000000002,jan-12-2022,10
100,20210803a,20210803a,220110n_0024.tif,mv,,,Control,0,10,10,True,0,"[{'Spike': 10, 'Seconds': 10.451, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 10, 'Seconds': 10.451, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.273<=8'}, {'Spike': 10, 'Seconds': 10.451, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:801.5404 searching for Vm:1.1 from peak sec 10.62'}, {'Spike': 10, 'Seconds': 10.451, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:801.5404 searching for Vm:1.21 from peak sec 10.62'}]",0.0,1.23,0,"[10, 20, 50, 80, 90]",2360,10.451024,1.0014528797148368,-0.0012206139223550113,0.0,2398,10.619303200000001,2.024840583262688,1.0233877035478514,168.27920000000063,,,2357,2359,8.8568,1.0046239365124752,1.0078581471910986,1.2733322388858928,,2365,1.397383795156726,0.029399300935481237,2400,2.013595447473333,-0.0016259357462909,224.0,991.9616,1.0081035394918514,,,13.2852,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 2367, 'fallingPnt': 2465, 'widthPnts': 98, 'widthMs': 433.9832}, {'halfHeight': 80, 'risingPnt': 2373, 'fallingPnt': 2434, 'widthPnts': 61, 'widthMs': 270.1324}, {'halfHeight': 90, 'risingPnt': 2379, 'fallingPnt': 2421, 'widthPnts': 42, 'widthMs': 185.99280000000002}]",,,433.9832,270.1324,185.99280000000002,jan-12-2022,10
101,20210803a,20210803a,220110n_0025.tif,mv,,,Control,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 0.341, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 0, 'Seconds': 0.341, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",0.0,1.21,0,"[10, 20, 50, 80, 90]",77,0.34098680000000003,1.052369653735905,-0.0009399142212271279,0.0,116,0.5136944,2.1961212056923944,1.1437515519564894,172.70759999999996,,,76,76,0.0,1.055156834997191,1.055156834997191,,,82,1.4443647164048121,0.03307224556264015,119,2.1871537780949315,-0.0011091239041765126,,,,,,4.4284,"[{'halfHeight': 10, 'risingPnt': 81, 'fallingPnt': 254, 'widthPnts': 173, 'widthMs': 766.1132}, {'halfHeight': 20, 'risingPnt': 81, 'fallingPnt': 230, 'widthPnts': 149, 'widthMs': 659.8316}, {'halfHeight': 50, 'risingPnt': 84, 'fallingPnt': 187, 'widthPnts': 103, 'widthMs': 456.1252}, {'halfHeight': 80, 'risingPnt': 91, 'fallingPnt': 154, 'widthPnts': 63, 'widthMs': 278.9892}, {'halfHeight': 90, 'risingPnt': 96, 'fallingPnt': 142, 'widthPnts': 46, 'widthMs': 203.7064}]",766.1132,659.8316,456.1252,278.9892,203.7064,jan-12-2022,11
